Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Did
31-10-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,10,19MH
31-10-2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,7,6MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,18+ Months,3,25MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,25,36MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,20,5MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,4,5MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,7,21MH
31-10-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,10,13MH
31-10-2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,6,2MH
31-10-2019,7800,Urology,Day Case,Adult,65+,18+ Months,1,33MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,29,34MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,4,32MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,2,20MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1,29MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,2,18MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,45,5MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,9,30MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,2,9MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,3,9MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,82,6MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,30,19MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,21,27MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,20,8MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,12,13MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,16,2MH
31-10-2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,16,10MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,25,2MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,20,1MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,5,18MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,2,20MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,4,23MH
31-10-2019,8003,Pain Relief,Day Case,Adult,65+,18+ Months,2,33MH
31-10-2019,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,1,10MH
31-10-2019,8003,Pain Relief,Inpatient,Adult,16-64,  3-6 Months,1,18MH
31-10-2019,8003,Pain Relief,Inpatient,Adult,16-64, 12-15 Months,2,7MH
31-10-2019,8003,Pain Relief,Inpatient,Adult,16-64, 15-18 Months,1,11MH
31-10-2019,8003,Pain Relief,Inpatient,Adult,16-64,18+ Months,3,22MH
31-10-2019,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,1,24MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,1,26MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,17,35MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,1,28MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,1,13MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,3,5MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,7,3MH
31-10-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,3,35MH
31-10-2019,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1,33MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,33,18MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,24,27MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,20,29MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,18,15MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,9,34MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,14,12MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,15,22MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,8,35MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,7,11MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,9,4MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,6,28MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,2,21MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,2,1MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,4,4MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,1,18MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,8,4MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,1,20MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,6,18MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,2,28MH
31-10-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,43,26MH
31-10-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,5,7MH
31-10-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,21,10MH
31-10-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1,31MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,3,21MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,9,33MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3,30MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5,15MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,2,5MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2,31MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1,36MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,36,34MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,29,17MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,26,24MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,17,33MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,13,17MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1,17MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,23,27MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,13,15MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2,25MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1,26MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1,14MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,5,15MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,2,12MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,1,13MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1,27MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,2,25MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,22,22MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,11,14MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,13,19MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,12,29MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,7,3MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,1,13MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1,11MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,5,4MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,4,10MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,34,14MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,21,8MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1,16MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,12,20MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,10,26MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,25,32MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,28,30MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,9,36MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1,21MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,1,10MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,15,28MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,6,21MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1,4MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1,2MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1,33MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,9,23MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,2,12MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,1,6MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1,20MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,35,4MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,28,27MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,17,9MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,6,20MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,4,18MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,1,8MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,3,21MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,2,30MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2,31MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2,22MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,10,22MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,2,15MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,1,36MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,1,6MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1,10MH
31-10-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,1,33MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,104,22MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,26,23MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,28,12MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,20,9MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,15,10MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,5,13MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,257,11MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,47,28MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,46,5MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,18,8MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,13,25MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,9,8MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,2,30MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,26,5MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,16,16MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,6,2MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,10,25MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,9,16MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1,24MH
31-10-2019,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1,35MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,26,18MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,9,2MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,2,31MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,1,24MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64, 12-15 Months,1,33MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,16-64, 15-18 Months,1,18MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,18,7MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,11,17MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,7,30MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+,  9-12 Months,3,34MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+, 12-15 Months,1,8MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+, 15-18 Months,1,10MH
31-10-2019,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,1,24MH
31-10-2019,1700,Ophthalmology,Inpatient,Child,0-15,  0-3 Months,1,5MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,93,26MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,34,29MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,37,7MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,7,3MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,1,21MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,1,25MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,44,32MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,33,13MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,2,31MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,1,13MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,1,15MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1,27MH
31-10-2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,7,12MH
31-10-2019,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,2,12MH
31-10-2019,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1,28MH
31-10-2019,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,1,30MH
31-10-2019,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,1,25MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,121,19MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,108,16MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,51,13MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,33,31MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,9,13MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,6,13MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,1,23MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,122,30MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,74,16MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,29,34MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,27,24MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,9,18MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,7,4MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,5,25MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,20,25MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,2,31MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,5,33MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,2,26MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15, 12-15 Months,7,31MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15, 15-18 Months,1,9MH
31-10-2019,1800,Orthopaedics,Inpatient,Child,0-15,18+ Months,1,27MH
31-10-2019,3000,Rehabilitation Medicine,Inpatient,Adult,65+,  0-3 Months,1,12MH
31-10-2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,8,19MH
31-10-2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,1,10MH
31-10-2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,3,17MH
31-10-2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1,6MH
31-10-2019,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1,19MH
31-10-2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,1,6MH
31-10-2019,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,1,21MH
31-10-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,20,15MH
31-10-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,4,2MH
31-10-2019,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1,20MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,11,20MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,6,1MH
31-10-2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2,9MH
31-10-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,5,1MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,19,8MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,2,15MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,6,7MH
31-10-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,1,15MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,8,17MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,7,12MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,6,31MH
31-10-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,2,21MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,10,11MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,1,32MH
31-10-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,3,2MH
31-10-2019,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,2,22MH
31-10-2019,2200,Radiology,Day Case,Adult,65+,  0-3 Months,2,4MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,23,18MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,32,32MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  6-9 Months,14,26MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  9-12 Months,2,29MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,5,24MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,6,18MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,6,6MH
31-10-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  9-12 Months,1,36MH
31-10-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,2,10MH
31-10-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,15,3MH
31-10-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,10,26MH
31-10-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,8,5MH
31-10-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,5,13MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,90,34MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,69,17MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,36,33MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,14,20MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,10,33MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1,14MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,27,28MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,18,36MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,13,24MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3,6MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2,26MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,8,12MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,4,23MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3,23MH
31-10-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1,5MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,8,23MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,2,27MH
31-10-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,3,13MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,3,5MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,3,30MH
31-10-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,1,20MH
31-10-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,1,9MH
31-10-2019,7000,Dental Surgery,Day Case,Adult,16-64,  0-3 Months,1,28MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,55,26MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,36,18MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,24,1MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,11,5MH
31-10-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,13,22MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,29,26MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,45,13MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,9,12MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,5,19MH
31-10-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,2,36MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,4,14MH
31-10-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1,26MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,6,27MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,2,27MH
31-10-2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,1,17MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,32,17MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,18,5MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1,6MH
31-10-2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2,2MH
31-10-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1,9MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,4,8MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,1,10MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,18,2MH
31-10-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,5,18MH
31-10-2019,2600,General Surgery,Day Case,Adult,0-15,  3-6 Months,1,6MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,24,23MH
31-10-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,22,27MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,8,19MH
31-10-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3,28MH
31-10-2019,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,2,27MH
31-10-2019,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1,36MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,22,23MH
31-10-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,17,5MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,18,2MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,9,5MH
31-10-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,1,20MH
31-10-2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,6,6MH
31-10-2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,7,27MH
31-10-2019,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1,24MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,25,18MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,1,2MH
31-10-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,19,32MH
31-10-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,36,13MH
