Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Did
30-09-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,4,3MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1,23MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,13,13MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,11,1MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1,29MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,15,16MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,13,23MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,4,14MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1,5MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,3,5MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,9,24MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,5,27MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,21,20MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,18,14MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,16,2MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,3,21MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,3,13MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,3,3MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,12,11MH
30-09-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,2,18MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,46,2MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,26,30MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,6,26MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,3,4MH
30-09-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,3,19MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,28,13MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,12,16MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,7,16MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,5,32MH
30-09-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,8,31MH
30-09-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,1,9MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,7,18MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,7,26MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,5,10MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,8,7MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,3,32MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,11,8MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,9,1MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,1,33MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,3,25MH
30-09-2018,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3,6MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,18+ Months,1,36MH
30-09-2018,8000,Anaesthetics,Day Case,Adult,65+, 15-18 Months,1,4MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,15,21MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,1,29MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,12,9MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1,12MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,1,24MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64,  3-6 Months,1,18MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,2,9MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,8,17MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,1,31MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,2,28MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1,5MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,2,29MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,1,19MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,4,18MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1,16MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,2,34MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,12,12MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,8,28MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,7,30MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,6,33MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,1,33MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,2,11MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1,29MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,31,23MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,29,5MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,38,10MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,31,20MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,38,36MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,25,21MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,65,4MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,5,33MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,5,24MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,3,10MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,5,5MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,7,21MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1,33MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,13,36MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,26,20MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,38,20MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,26,32MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,19,6MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,8,34MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,11,13MH
30-09-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,43,29MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,27,2MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,7,23MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,8,4MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64,  9-12 Months,8,6MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64, 12-15 Months,3,21MH
30-09-2018,1300,Neurology,Day Case,Adult,16-64, 15-18 Months,3,6MH
30-09-2018,1300,Neurology,Day Case,Adult,65+,  0-3 Months,5,26MH
30-09-2018,1300,Neurology,Day Case,Adult,65+,  3-6 Months,2,12MH
30-09-2018,1300,Neurology,Day Case,Adult,65+,  9-12 Months,1,29MH
30-09-2018,1300,Neurology,Day Case,Adult,65+, 15-18 Months,1,22MH
30-09-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,36,5MH
30-09-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,10,3MH
30-09-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,1,27MH
30-09-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,1,17MH
30-09-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,1,28MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,43,5MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,21,33MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,3,30MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,10,2MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,2,20MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,6,21MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,7,24MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,10,36MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1,12MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,1,2MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,4,5MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1,14MH
30-09-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1,22MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,25,30MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,42,36MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,26,10MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,13,11MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,20,19MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,13,36MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,30,31MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,92,32MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,70,10MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,61,11MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,29,8MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,37,35MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,17,1MH
30-09-2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,32,1MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,2,26MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,3,21MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,1,16MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,1,21MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,1,29MH
30-09-2018,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1,35MH
30-09-2018,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,6,18MH
30-09-2018,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,7,11MH
30-09-2018,1700,Ophthalmology,Inpatient,Child,0-15,  0-3 Months,5,16MH
30-09-2018,1700,Ophthalmology,Inpatient,Child,0-15,  3-6 Months,11,5MH
30-09-2018,1700,Ophthalmology,Inpatient,Child,0-15,  6-9 Months,1,30MH
30-09-2018,1700,Ophthalmology,Inpatient,Child,0-15,  9-12 Months,2,11MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,42,21MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,20,1MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,11,35MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,13,21MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,7,32MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,5,20MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,34,8MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,15,20MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,13,31MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,8,31MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,5,8MH
30-09-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1,18MH
30-09-2018,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,1,30MH
30-09-2018,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,1,13MH
30-09-2018,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1,36MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,32,28MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,15,25MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,10,4MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,10,19MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,1,29MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1,3MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,35,19MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,15,35MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,14,4MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,6,22MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1,4MH
30-09-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,1,29MH
30-09-2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,2,34MH
30-09-2018,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,1,25MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,11,31MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64,  3-6 Months,9,22MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64,  6-9 Months,12,7MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64,  9-12 Months,15,32MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64, 12-15 Months,15,25MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64, 15-18 Months,10,4MH
30-09-2018,2500,Rheumatology,Day Case,Adult,16-64,18+ Months,1,6MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,3,30MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+,  3-6 Months,6,27MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+,  6-9 Months,3,29MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+,  9-12 Months,3,3MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+, 12-15 Months,2,1MH
30-09-2018,2500,Rheumatology,Day Case,Adult,65+, 15-18 Months,2,31MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,16-64,  0-3 Months,9,22MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,16-64,  3-6 Months,7,11MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,16-64,  9-12 Months,3,18MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,65+,  0-3 Months,10,32MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,65+,  3-6 Months,4,28MH
30-09-2018,2500,Rheumatology,Inpatient,Adult,65+,  6-9 Months,1,14MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,36,7MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,32,5MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,9,26MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4,9MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2,1MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1,17MH
30-09-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,2,10MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22,13MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,5,36MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1,24MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,4,15MH
30-09-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1,11MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,8,32MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,5,31MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,9,34MH
30-09-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2,8MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,19,31MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,9,3MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3,4MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1,34MH
30-09-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,2,34MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,11,1MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,4,6MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2,17MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2,31MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,1,29MH
30-09-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1,28MH
30-09-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,10,8MH
30-09-2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,3,26MH
30-09-2018,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,3,35MH
30-09-2018,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,2,17MH
30-09-2018,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,2,6MH
30-09-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,14,1MH
30-09-2018,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,5,18MH
30-09-2018,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1,11MH
30-09-2018,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1,1MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,24,24MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,15,22MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,10,34MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,7,31MH
30-09-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,4,32MH
30-09-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,6,5MH
30-09-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,4,20MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,16,1MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,16,6MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,21,29MH
30-09-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,9,22MH
30-09-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,5,24MH
30-09-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,5,22MH
30-09-2018,7800,Urology,Day Case,Adult,65+,18+ Months,11,34MH
30-09-2018,7800,Urology,Inpatient,Adult,16-64,18+ Months,1,10MH
30-09-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,8,7MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,17,32MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,18,11MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,7,26MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,8,22MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,5,7MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,3,8MH
30-09-2018,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,2,5MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,20,4MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,19,16MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,7,35MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,7,23MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,4,30MH
30-09-2018,8003,Pain Relief,Day Case,Adult,65+,18+ Months,2,23MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,47,18MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,29,22MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,38,16MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,16,18MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,5,4MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,4,12MH
30-09-2018,100,Cardiology,Day Case,Adult,16-64,18+ Months,3,23MH
30-09-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,54,10MH
30-09-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,23,14MH
30-09-2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,37,16MH
30-09-2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,18,15MH
30-09-2018,100,Cardiology,Day Case,Adult,65+, 12-15 Months,6,24MH
30-09-2018,100,Cardiology,Day Case,Adult,65+, 15-18 Months,2,32MH
30-09-2018,100,Cardiology,Day Case,Adult,65+,18+ Months,4,31MH
30-09-2018,100,Cardiology,Day Case,Child,0-15,  0-3 Months,1,19MH
30-09-2018,100,Cardiology,Day Case,Child,0-15,  3-6 Months,1,24MH
30-09-2018,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,5,26MH
30-09-2018,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,1,33MH
30-09-2018,100,Cardiology,Inpatient,Adult,16-64, 12-15 Months,1,7MH
30-09-2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,8,19MH
30-09-2018,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1,16MH
30-09-2018,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,1,20MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,6,30MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,1,35MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,2,20MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,1,29MH
30-09-2018,300,Dermatology,Day Case,Adult,16-64, 15-18 Months,2,15MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,2,16MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,2,14MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  6-9 Months,6,1MH
30-09-2018,300,Dermatology,Day Case,Adult,65+,  9-12 Months,2,28MH
30-09-2018,300,Dermatology,Day Case,Adult,65+, 12-15 Months,1,22MH
30-09-2018,300,Dermatology,Day Case,Child,0-15,  9-12 Months,1,13MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,5,36MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64,  3-6 Months,2,19MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64, 12-15 Months,1,13MH
30-09-2018,400,Endocrinology,Day Case,Adult,16-64, 15-18 Months,1,10MH
30-09-2018,400,Endocrinology,Day Case,Adult,65+,  0-3 Months,2,34MH
30-09-2018,400,Endocrinology,Day Case,Adult,65+,  6-9 Months,2,14MH
30-09-2018,400,Endocrinology,Day Case,Adult,65+,18+ Months,1,28MH
30-09-2018,400,Endocrinology,Inpatient,Adult,16-64,  0-3 Months,1,24MH
30-09-2018,400,Endocrinology,Inpatient,Adult,16-64,  3-6 Months,1,24MH
30-09-2018,400,Endocrinology,Inpatient,Adult,16-64,  6-9 Months,3,30MH
30-09-2018,400,Endocrinology,Inpatient,Adult,16-64, 12-15 Months,1,20MH
30-09-2018,400,Endocrinology,Inpatient,Adult,65+,  6-9 Months,1,25MH
30-09-2018,400,Endocrinology,Inpatient,Adult,65+,18+ Months,1,21MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,28,31MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,5,14MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,14,18MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,13,25MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,11,5MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,5,1MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,8,17MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,7,34MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,2,2MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,8,14MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,5,20MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,2,4MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,2,18MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,16,23MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,7,7MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,7,28MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,4,28MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,4,32MH
30-09-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,1,16MH
